trans_freq,receiver_1_pos_x,receiver_1_pos_y,receiver_1_vel_x,receiver_1_vel_y,receiver_2_pos_x,receiver_2_pos_y,receiver_2_vel_x,receiver_2_vel_y,receiver_3_pos_x,receiver_3_pos_y,receiver_3_vel_x,receiver_3_vel_y,receiver_4_pos_x,receiver_4_pos_y,receiver_4_vel_x,receiver_4_vel_y,receiver_5_pos_x,receiver_5_pos_y,receiver_5_vel_x,receiver_5_vel_y,receiver_6_pos_x,receiver_6_pos_y,receiver_6_vel_x,receiver_6_vel_y,label
1000,18.949282322388058,147.31751357999883,-265.473717851495,325.0390929804239,146.36140101232036,-120.10265718012113,-479.75550333944994,12.380415376519977,39.56404528826101,-318.68534499704117,128.62152552749228,253.7842543091241,302.4123297894249,416.63109304728687,-490.9535139280521,34.42216004303077,431.9461237074321,496.74138470973423,-428.0596813591836,82.70792561864425,-214.36376026924796,452.6929075072702,375.79726129963615,121.56923231643691,1
1000,-182.84036042087058,376.1962957034908,-331.6724921181067,-106.8896225277851,44.363246347034874,-484.36492090547176,80.99495088413039,307.24007165588546,358.4346612963518,268.24242758233345,-280.0279208918936,94.74083020866499,-351.0769016194704,-167.15171613028792,-480.0744446057521,428.5748681914862,-66.53940303948838,167.1540862927261,20.720885843371775,-8.588985169981754,470.9257174462027,-136.91941344861448,181.73492269949259,146.05188078434378,1
1000,18.779402168356683,-64.8120204039356,-221.4926670698166,49.2605531966974,39.176915014965516,-383.7122770553299,-338.36109521603817,119.66669410143209,474.40410889958196,-292.65314647227626,193.64661619789217,-33.234828774590596,-362.94077121114975,-106.8512374585905,-79.67771568302783,-78.34910054348086,211.48433033601043,280.8002167532851,-41.83536758266894,-314.92874199799513,-20.723158890844445,427.29911738077806,-179.4509851537258,127.4770775190716,1
1000,-182.98448501875788,328.39913922140886,326.4608990653959,243.11400751067686,-440.59482272006755,-486.28689107617174,35.477266116092665,-67.96451350883581,287.2308322524691,-109.18269019337032,332.211655329,68.80875310894191,467.39317017815415,214.0529891685262,-207.68622077895282,-353.0042852816455,304.9288083395412,-106.27676837474132,-34.38194115190407,46.12050178005802,389.05389527171974,-423.2369908622849,-371.5799536596267,-115.39736830780532,0
1000,321.8429526946718,183.30194598124035,-150.71400377144374,-200.45325042277994,483.98580049419013,-65.92723021207661,78.71287508127125,133.7486026479719,363.9165996897842,-28.77408347577773,-93.80536792543882,-243.664406246743,373.8024374185061,332.46657997457316,-267.53147096951875,158.86124827915228,320.7845155655044,493.85664132189584,456.0449152830795,13.202922074271214,-318.08445283000367,174.99038431586405,231.01179541169154,67.61889415493692,1
1000,-247.80668147414065,-265.1386580360058,85.29859212467056,-362.03189788855514,-275.2115224487023,394.20586834721644,0.5011541063152549,-431.81641887128865,-408.4233457110763,-156.54476656375118,-141.59774718879748,438.252185561302,-150.05268311530352,248.3012880817281,293.81705637218727,293.38635241875727,-157.78596402506975,-65.28715821685648,232.90147932761488,-104.60706025661062,-101.64659642189457,226.95656519057286,443.59810583552724,-249.51713632365912,1
1000,-285.4681539010876,36.958904609052524,-499.10434848175845,457.8443105103062,-332.74987925355174,-490.900036188174,-492.1271555246328,-487.72778820748175,-375.0382945381685,-326.63761475401253,-182.71228194471178,195.05194636290753,-417.89191437832494,-384.9042187984233,375.3700406768203,-266.91483351166534,-372.4119697845175,5.954766686513949,-465.985810911119,-444.326430436503,243.1045816724212,228.91974418673897,-185.44984494977865,-308.20520767960284,0
1000,-291.57185086626555,-497.7879379572893,-278.32010326255374,-408.79480738459836,498.10327443414985,-464.1959391297196,179.40156860313186,-40.584262385536704,192.36039346416703,4.7845287086685175,352.283172618835,-279.50535605593296,-271.80630433818305,-287.237076874991,-207.24211123849068,208.2761808706897,254.25743802091495,-363.97741970430127,98.40745186348329,95.97946345960816,260.04953296078725,-36.552233099947955,438.5380723020164,472.6272837720437,0
1000,269.8400782689762,348.6726672754834,159.10486052314752,-364.1973660280511,250.71914990958135,5.113391791327729,-307.45952636892696,351.3206855810289,-186.80688137134524,192.42897945472419,57.88842411305245,-297.79076633207114,-48.561856824042025,133.39758426249114,-312.07931829703205,-343.29169198845864,323.68809101738486,442.216610250264,242.89991503753504,-331.410301646772,-428.9097668035191,-367.19784846321403,-361.10958908599576,-157.97949924773582,0
1000,396.37666717575996,19.225617477494893,13.505827542299585,-78.92104726407757,51.92385112670877,156.52853975384846,-441.56625690459407,133.87797214586158,-237.42438301454894,438.5966895569685,420.888711767794,44.785478908346704,128.57414009238414,-80.2845610301456,-35.21487920287683,-72.6171798035723,335.50112822208325,439.7027591752113,279.84651826073923,180.04563318562714,88.28863917301612,-196.91978589415527,340.419256011255,-249.35447781187003,1
1000,122.3288328896773,394.6331404996853,179.75483589587634,130.86382261859467,286.09095224778446,-48.34506043954366,177.01490530179478,-359.2807320672234,-140.74933253238999,-274.28297964396734,-45.381376277123934,-408.78686145732956,-231.99132987424008,253.7255507089426,-433.0142224792219,-437.9754613073805,-440.37084044757125,-379.0102737149139,232.48847325302734,-464.7721619512687,45.22731498398741,-115.7380980208751,53.05093678888284,-117.87131964825727,0
1000,116.23815718467256,-169.33697352257394,-327.41911802201355,267.971587822031,292.20999197258175,136.6291168344187,-267.9509359485187,-121.07818722583039,481.5298629782384,281.2920777280234,-474.97150743643044,189.78963254106327,-144.17488419766488,294.3557214071823,17.011704536278444,142.67412355025408,-426.253101701445,350.65887946458326,-40.02883410643841,-357.44064770524375,-247.37096867258325,-374.24953139709936,87.50033085239897,127.30349450033009,0
1000,452.5039960233104,-353.62266548602724,-196.23393769033584,394.20617226958984,-130.11711554651305,1.713114235736498,149.39944325360932,-116.54673083139619,-238.15070116620166,91.70170549392617,155.2676633286644,146.84684737166367,137.45873087773657,-347.812997168033,-1.7607140073257028,-289.96818350733344,-169.6070382786785,52.71175985477453,-161.4866239906325,-104.87510513911258,-281.9593668287913,-129.22793215707253,38.661114063262744,173.49269247055554,1
1000,-28.02694016490716,-269.53033535789757,6.446305294554463,34.10392167433099,-225.77293258532018,278.20756486511675,445.8792653258811,373.22114168000405,409.2776471954362,-118.6209756839487,-99.73039939756848,57.438331162435134,472.0666460972835,-72.56704977534775,162.59020481822256,-455.05825909072684,442.25234762704144,107.37050593412516,-299.6258538149368,-427.8048023407058,277.7689147434487,-67.93460174599818,-463.55016785897476,95.14326909188708,1
1000,434.2670596905897,-144.12971876772593,-307.56223685402915,-213.53550965198622,413.47007273064924,-62.023205286737664,-281.8952676557206,-397.17386846963666,-239.97710175299778,-131.84918968499028,-15.24933829322805,486.1574908622297,312.52722192526153,309.0690685034773,-129.0358886475388,383.3526953280025,-110.94799805384258,172.3610804072631,39.76823105297217,377.6336729450529,-151.18364361244818,472.83223592675665,494.1854722164554,-247.29460427176164,0
1000,-428.5685100257849,130.17259330809554,-151.2803373015443,76.27950647550108,-133.6735949706245,39.57297067962088,-453.46473203197047,434.85481447672623,100.87219739444879,-363.51387763035535,-211.52615843209242,-37.1441537707222,240.9367459719017,44.970621329884125,249.68973954167996,-295.6774049463581,289.51155777833867,172.2165005944713,85.73445456216245,-263.28765241764773,111.32209164778521,375.7394627981565,390.3589062077972,-92.49298447297582,1
1000,-119.32935355084874,322.8479493210176,-241.87495067282015,276.92325517457186,-185.27041588539407,90.2995720328604,203.14286905720962,199.27631429412872,-7.101628000496078,-463.13688258303654,419.88567900547525,426.1605152926502,97.08014511538397,-261.7526699616468,116.94827283018162,217.02982447194745,-20.991022277024854,-434.5434272771516,-369.807363970445,-276.7639316950374,272.4318059963855,425.21790017996864,69.23895564711813,-171.59352805515095,0
1000,277.8888328314208,-177.80785932418365,117.08553301421716,-168.74218137178218,-142.45263899068948,188.74583775394854,-145.07994133327463,-256.85263203886876,241.63568227533244,-173.13367694038305,-456.26198062142873,-427.0218454940235,-93.86049889251638,-434.7234701264664,-86.16774881780754,-146.11286871964302,-252.41297042064292,-103.63879532609832,-453.6398360774232,165.0445217032909,-25.79787809129772,-31.535062971317245,-438.2866130051105,-357.92801838021796,0
1000,368.0715646463134,351.25488814710945,131.0116552402892,414.4162572335666,-377.85698981947104,-411.02637685406614,143.1381519291848,-216.745925179216,372.7340362815521,209.28404680410688,78.51321312581399,-352.8380997255108,-289.3487002451217,326.666133522162,-19.10348340459967,-109.56287698441827,-161.53088732884038,316.91752454651703,-313.8528327324302,-289.45558929689196,-283.2647838286656,408.16063062786156,-184.34225762440383,-239.04727927703408,0
1000,491.5299594898179,214.59457359864143,82.19978284108333,-463.19109861016005,81.89594625847258,-95.02020254930335,234.57565667980634,199.2590409223193,137.8021239131208,-285.8959014377865,487.60496522018593,-488.29062016494476,417.65965314249263,386.6596878814215,67.18580641981464,290.3089363458272,479.68237876752244,496.77661396971007,263.86691194941284,-459.1258655752234,-342.6547265958494,223.80979666701273,112.02801163019876,-117.18336178008701,1
1000,-273.7116139550768,-319.07021159130636,148.2167011061888,440.78097318396885,20.54926549368315,97.3776405427567,-186.0085838284051,-399.4139242238083,339.41665436613107,498.69125704512817,-212.9630301901302,183.067900273482,-466.2394179089931,139.72513100585502,-96.88963325790633,200.42573743535308,302.07803984614543,-118.87858066980584,417.68716834914926,-416.77159812954403,367.7399872342538,-241.1623809797552,-60.22311868337772,-155.54111825970563,0
1000,31.3709445359367,399.22775778350706,414.5351821071922,477.66418135222864,-293.30032929788456,-419.6298740211092,-398.6109282918726,84.1302694219828,-417.9746178264369,-235.36601924458722,193.1382934188149,298.37965333867135,426.06243374843405,-351.4460277938696,476.42130342607584,-186.31078802281274,-221.2152388227405,-230.56337442313202,-193.13821883382462,368.5048700078221,-361.0435205892902,-154.51975519146254,203.5110224096427,-250.33768667706613,0
1000,163.26943712082686,-339.7767088687466,274.5175797162424,424.35236518765157,53.04977094166168,-78.74253773477426,-4.742097403395917,474.5649313467093,-16.879966972822558,341.94970469202804,-108.38173206344135,-315.7151500904654,-225.1665857976838,-144.0359292061073,-3.1918277369793486,-80.28661900687985,76.03128301911465,467.678912109145,-240.76867513427834,484.2883787711064,107.09327747571581,-363.2505326200021,-110.74704959515202,-412.4426091847957,0
1000,-295.1807702155427,-359.8593312494294,-95.72564940198612,-401.1806182671147,427.3459935592855,-444.48999900782206,9.025517001983303,-447.5799612416325,11.77553481320524,-133.33201277629547,366.20295090517436,-253.15865269730574,-263.3038372809978,443.2223857237632,202.22129820389353,-48.9880474196861,41.81765751430419,122.29608081936726,-61.69697867622182,-409.45738031525445,-97.31297612543966,-320.5077120511098,-194.34109977120784,-347.56702171846877,1
1000,191.60277406347507,283.71293934566836,-296.1006146310672,449.1497475212557,-49.31408582369369,340.19828936017313,-75.60731846821676,-214.51733222426606,-300.94201109349603,-188.48723306594428,202.88468806676804,224.89469517879525,-495.49548257999123,252.6122500277054,-134.12818589344766,181.25725879401625,-405.68862416455534,9.562301009253815,-459.36647124877373,-104.90196506717518,134.9056299528005,-65.62973866524658,-225.42674952484975,-473.77973950152284,1
1000,162.7178665821865,304.57354125945403,-111.92226820412219,348.88788883447455,465.1266340206406,-361.57959860420226,-75.85735587647093,407.43550777970586,-41.92775980637862,-431.1075985540655,-138.59278279545316,-193.60972483540348,-155.55573131750833,160.6409471016632,360.4584246678951,11.69347656953056,86.44769171862674,125.33134609627234,-23.84592860398061,-33.41532683180151,-484.1951400094388,-204.81246918435738,-266.10756533266135,-343.8058280869942,1
1000,-371.2138171954037,-118.65631847308322,316.3903992935535,-348.1359923083277,381.66890731880176,-39.592688116026125,-409.65298395199954,-472.48335653581506,-66.16166353621998,-151.69219032298776,63.69725779222438,-52.42178956093659,-360.3202314083442,240.7876430066309,-94.41795856751156,291.8093453462435,-104.05602033117202,-496.8380874729298,-453.4699915908254,-209.73660994579348,-242.47257578756899,-473.6767040180966,353.00872844648745,-264.64609321555986,0
1000,-401.26311794151746,327.00453167829414,304.54895460366174,291.13031063644837,490.53363996995915,-115.38205543382895,-54.753232608986025,-358.7161183414034,-452.7463833782568,447.3403141037271,424.68353843993475,-324.623868421053,427.84571460166467,411.92721707737564,-324.11337389477615,270.4028993433117,-197.212604917514,-394.1258863645294,383.90837981690765,-9.446135155022773,-45.65101406531835,-215.64598871050623,-7.049081597102713,-273.3871796331613,1
1000,461.8071511738884,301.72248855953467,-26.658660681954018,229.6395601085635,-75.82522856313392,-269.4494156249141,19.457542508990286,282.59711971225056,216.19834960334197,-295.06481512013926,114.20540737628085,-433.3392314701754,44.1625548788262,-283.7896739547978,-60.32322108868004,457.0099922037982,-311.4616329992085,132.9449013761888,-369.01547349713655,54.35703033421419,86.17778789142608,-253.09107043759283,23.560980583674564,386.23474381238634,0
1000,-108.40340731975618,66.08296745195207,63.86939683647847,-233.89136396794595,303.97226837523476,-301.22926090245153,-198.01060205959266,-442.8877860533182,28.053430888639696,-413.4512801218276,-125.09453209342115,32.335555196238374,171.56678914328938,227.0459116041991,435.5307885090376,420.6697747288008,-81.69573130784033,230.08891056420316,39.013988062843396,-305.72021358973075,-420.14770461381,122.3302558864109,-191.09588016752076,250.05828236373384,1
1000,141.20362857246153,476.1643211062658,4.090438631316658,481.73349800304334,350.7917149312668,-131.19234613898232,26.741985044716557,101.70070614932501,241.81933532204516,-392.46031748759293,-157.13980610531576,364.35955129700324,-488.9448620224173,-191.95806965625718,-357.22307158465287,115.43248270913966,-351.2121110114366,-360.28305906709716,292.7905415813665,464.0284262684165,216.19924471217803,128.10471799812774,406.0642691278148,-65.57577388237746,1
1000,-462.28224059940925,85.55090763934504,-207.04629184661047,-94.00604028825609,-96.4481930145705,-388.9413239254856,382.27525241185197,29.654978577357042,-450.1295924595452,164.54740338405963,266.28321484126445,329.51619623806926,273.81976798700975,11.50434897867035,470.0137229928532,388.7979671827204,-15.16723016835931,-179.12013076809706,-13.946917063925127,215.7447819208678,374.6657477673591,-439.01631477288237,305.6517493898094,387.01080693578456,0
1000,-161.68501358067954,47.65337283592112,294.4634571213627,-422.73192758961454,-177.6429483919889,-342.0030050203612,206.6630709072366,45.453391689459636,369.9743990960337,37.26806509009191,463.5121905311487,397.1053645191581,94.21458745718633,-489.0911753425089,-320.7912355132505,-191.34238733374042,442.04083947933304,-169.31163271362124,-64.82044189464688,368.6120202226231,-437.4669017834524,326.2644499735803,180.3919353444329,-319.3172766092657,1
1000,-345.74743407131115,-105.09173027605766,105.03316596365062,266.9238410457775,-405.91350637797655,-35.19349666765379,-482.4675241907439,175.38794254279344,299.6599741375061,-380.9489750878964,-17.453929847335758,44.40035234699167,-184.71471840101128,-60.04098985001326,205.47324601774267,33.84065138754352,7.9560762201914486,-390.94017972628336,-302.7855002791425,49.47190774023363,294.0557208702445,-405.53997619556816,-27.118869474334417,-240.51232589358665,0
1000,-195.660438371304,-194.30409487424492,-8.544316966486917,185.3513740421355,-267.09579050072944,-208.6752535458126,134.3971755522358,81.01258341723872,77.35287681852424,339.52668614814183,-11.345771361703441,451.4857479577038,-459.93305090269484,-393.31375182407044,-309.5900649878023,-122.98717297792484,-377.3387454961563,-154.8500760499295,-388.1843145673004,-235.3011257414591,-415.75744545188167,-77.90350188890636,103.26440703689559,-251.8244125652046,0
1000,490.3902349376963,-356.8341525970481,-215.83822161725618,-462.2519441677687,-108.84692673379658,241.00522614944032,112.29054373210408,473.09278915347465,492.28367427121145,361.9585959116106,247.3544734924168,-338.3354409601212,445.63336181595696,313.4720235837683,366.99652623800364,78.8203314416669,246.22145528978717,141.95788079306953,-211.14986468682184,404.223569598375,-35.86434787039059,317.7328876817992,290.7992660037763,443.8998217222588,0
1000,73.4460902925465,-242.96349374372727,-42.75371491259506,-338.23076141155116,-80.06243207058316,-375.42479787598216,88.96829854672717,183.00260782753696,21.404571564051707,284.6079908580008,354.431607986877,3.825251802844889,232.61676304148352,11.67580205663387,124.70988397463509,379.88451569344056,-376.1013453375134,-135.04191185099523,117.24983920379407,-54.65018328842564,273.0389455893377,384.76748668272387,-482.8696327438502,215.26917026905994,1
1000,-305.9007578382822,392.66219778264747,-287.71094679012344,-38.5333127195334,-80.45560983750664,124.59294702321995,-149.79814350996133,195.3051393010545,-414.089892857151,447.8987810895961,-2.387359632726202,-116.7108362767085,-464.0647779299103,31.99961746909787,374.8196163852755,-320.8659107093653,97.73844019652256,-352.6109452366536,-152.56427980581844,27.946372937412434,80.43594649363013,-99.15813666594767,76.76938053407662,52.71041121624114,1
1000,-199.77058263019956,-280.4632070351707,306.8634696379954,-413.02740274480055,462.154699943943,452.20218829136434,-27.157533480170116,246.83136219206665,77.23958942133504,-219.0454255699118,-283.50624234611354,-308.04686847597196,153.216074740978,-369.7427480001761,-173.35207085863635,61.479634408917036,355.32439912266625,-162.1029048337315,415.08258739556663,417.0169318799866,-411.57835515178976,-448.65810671557307,-243.53772573289058,-442.0358972785404,1
1000,55.15628586023024,287.21854337421973,-95.60622713923715,210.70044405347107,-346.97144644925726,178.13696818599658,297.3561106619951,-388.9027240173437,465.9125258129169,71.47313610299057,466.3737629542617,267.3546491998559,283.9835684977447,87.66348719092514,-473.72683431656293,-199.0618758032814,-129.3745163599769,-347.4261939338188,400.3738120553023,34.95284508226575,45.29606682960355,104.92893665911595,451.57257280498084,-343.61391286345497,1
1000,-219.6408424162122,254.48267451543097,-358.5159978290354,-481.50479708282654,-366.16143966986857,-420.98332323408874,-54.04637318717897,84.37491865290053,-499.3072697941907,7.1847501324751875,314.2626478679963,339.04017299254883,212.07046474255787,-99.93696160827648,-254.68022590254103,-244.8236827385918,408.76990845966577,-253.90319142684214,-262.18887458773753,409.0660846552828,-350.32281750019877,-384.0384893979,-265.07876148409804,-367.7774617368724,1
1000,-322.77154475834766,-447.4245105176945,-465.71259238820437,-93.66912783556114,81.43255561667718,238.51328832756633,325.0885308871883,-94.65851724006905,338.43577161427856,-422.9576559230983,-401.6404958934513,-202.07501864733604,-481.388822876651,429.4208579291013,-327.2754895535701,-271.76685555434443,-327.65032885840935,110.54855572116799,426.4720833885981,-350.3108701340453,-240.5066644227917,-299.8183678601625,-324.17712837335654,256.0470689324626,1
1000,305.8751038011367,389.22292179652914,24.44177367270754,391.47809081059063,-121.79228130121209,-216.11039189590684,-170.79523291616948,-268.56027794826565,212.9231062132933,176.1754434996816,425.4785163388924,-376.10251844531365,312.22204316357306,-55.55459437393051,-448.13929573233844,-90.24373889713456,349.9124781513757,316.4196263867609,78.45438323454584,448.6619337535419,-478.1790474814568,-360.4440067093858,-33.965322256212744,175.17604542414176,1
1000,49.56284240708362,59.944429612488875,85.9843137195353,125.02375997420495,-243.78036144091163,77.72765602402978,24.76683004523636,-394.92428551073846,-167.62173743578848,200.60030693280044,456.4916321833855,-229.8615880684638,-291.030418094502,101.77401370700272,-472.8375658695917,-227.11928064344636,-213.71224883148665,25.93238398145354,-301.45731619171056,-247.1500765850916,-438.3129737217719,169.04127685676883,-34.992770712190065,375.70310255596064,1
1000,123.70192666507103,-333.2471050257236,408.6518580099146,183.2830653301079,2.977432103179126,156.9268453462929,350.97044906611575,-402.00715129292263,-71.04052573211771,-435.5282900750581,157.84183488296878,430.92274258783914,417.2824693087167,165.61118014294834,365.002495433229,-406.60840938791375,60.06070497174403,43.17380537971587,390.5880608119337,340.8325537005662,-348.60951465670985,212.7906676426893,406.4778730712454,-305.47345382855053,1
1000,31.339880526609704,-241.62531876310334,-312.03379004973294,214.4594969729235,254.48045258860793,220.9345890298158,-204.75287537525566,398.9835816063164,-396.3749910535496,-130.49150486571682,-119.09493583913064,73.29609101426081,253.3515314970624,82.30159753391115,-2.1773842092319455,213.6914962540436,-11.895144128845061,244.81068960925256,115.6859771982522,-267.3982218499699,-432.74619538186863,112.33340387481508,-59.83075160145478,284.0071599782972,1
1000,110.88351330540718,155.78231461843814,254.4047342216454,-319.5336460331732,-374.0909548784419,-406.3058077667008,-476.0202762772282,-413.68048469879824,447.70926387219254,188.11021658056688,394.10791500544656,-98.28323639679934,-96.84815366639509,-337.124333468283,-41.963157658392106,480.0737140513992,-10.252105906305758,423.6482390967976,-51.307200358073544,32.82245429645002,-351.3106201224975,31.618370480797694,351.3691103186625,-88.21965905728422,1
1000,56.033118996219855,-175.28327753319752,-415.85264758670417,161.63354523120677,-331.1118261220936,467.8063081483533,459.58714779613047,-290.26594152645794,399.0791493768071,-174.8380707937767,-208.21187977993662,364.5946000515685,386.18875530356866,71.10656096766184,493.31827608587537,-485.23287704870444,50.8328456383515,-38.37396214263214,214.5281593167208,325.9615151839356,-300.94116042920484,38.973809039880734,44.54875947342191,185.25222322065815,1
1000,-319.07455055319366,159.0494358414835,268.457406722218,-481.2437755254813,252.07771552617396,135.0370817606647,320.50611824435566,-383.05475637919795,354.44857269009935,-377.4921712717339,97.07129320132026,-237.9705793146739,433.7393905329916,434.6303527399119,-334.42583937657656,326.4108551759898,-472.854793761338,-259.7044642997297,351.0672533464191,-230.78609970824817,461.09942698363136,-461.39666474871655,416.07895242883615,-485.84415789226165,1
1000,268.34256963276687,-309.30409961790684,-197.12165069261147,-462.3477104616611,327.04920150194846,144.53504695087167,-373.88688627628767,-443.01166453918205,-449.22624257511546,-49.27334669585014,-180.9609441915261,-477.54582877257644,-50.57648023734072,-146.2760482664499,180.40348391154623,214.18895129732937,68.5378898623834,-45.005093398136296,295.62613462055094,-307.6191235675376,-165.80376591262325,-411.8704001044363,-271.03498528488,-10.083073629723913,1
1000,-154.0836771593136,-490.93528312743405,418.26218608012516,111.1762222294866,272.2149001350049,-356.79619615201074,-106.05866081583036,104.3525537016452,-236.06865780059303,-373.46330149208165,328.05116463159345,471.8382201016831,-36.10596286086388,-215.2847072356521,278.07113312777517,418.360416152385,379.4053433752267,387.907271663884,-67.17205330618947,302.3624080766041,115.9388220634861,295.695918434374,-198.04978373619673,472.2574910790868,1
1000,32.40825520779288,-43.52157845608804,245.58021350647869,205.87752319850745,293.4488999444361,-128.76846656812415,1.544770684043101,124.32041032188886,54.866938364542875,-481.6556935063655,-204.02067323634964,48.40158401592862,10.755070317130276,449.11577190429523,-28.430561179992992,-293.00059402765567,-487.8644275054379,-436.71175101986137,-359.5938063614402,-385.99187394793745,-176.22560950343,367.6179315090152,-17.472235511042584,291.4183276824384,1
1000,249.22388710591895,-175.43955686430257,266.54636604973064,181.07662113563526,142.3482464919448,-92.83523306752562,-386.7620820188862,-126.70702504316534,280.3317669227978,420.7749345873468,-485.7193187294394,-218.32065877342933,108.38221731842611,361.3811366434852,-242.61332342108113,257.44740754452243,449.7746392128046,414.3376102258203,363.5014156449955,95.99204801097346,-248.5991464670536,437.2132708389428,-344.1369371252107,-320.88496725496054,0
1000,380.8096915210092,-447.10748702928237,-262.8789511733751,117.59040371285778,-29.9821602772318,-321.7773857375349,326.5085171625333,-123.1304776734803,-454.05364259995116,-388.00505223993497,110.37565266830484,465.8957069112878,-119.47871755930231,-309.5304819001084,-449.30719900728275,-163.62540095887277,448.50509737025845,-104.74981440896272,21.552901432709973,38.14315989626755,206.46159238254734,-456.29771237373797,-498.57096302436423,-436.1785139809193,1
